duration,sample_rate,predictions,gt,predictions_clean,gt_clean
17.0,16000,"GitHub's financial cost might not be the only factor given, say, their GitHub's controversial O-Pilot AI program where they scraped open code repositories into a auto-generating code product.",GITHUB YOU KNOW FINANCIAL COSTS MIGHT NOT BE THE ONLY FACTOR GIVEN SAY THEIR GITHUB'S CONTROVERSIAL COPILOT AI PROGRAM WHERE THEY SCRAPED OPEN CODE REPOSITORIES INTO A YOU KNOW AUTO GENERATING CODE PRODUCT SO,github is financial cost might not be the only factor given say their github is controversial 0 pilot ai program where they scraped open code repositories into a auto generating code product,github you know financial costs might not be the only factor given say their github is controversial copilot ai program where they scraped open code repositories into a you know auto generating code product so
11.24,16000,your script up. And go through all of your scenes so that you have your text,YOU'RE SCRIPTED UP AND GO THROUGH ALL OF YOUR SCENES SO THAT YOU HAVE YOUR TAT SO YOUR TEXT,your script up and go through all of your scenes so that you have your text,you are scripted up and go through all of your scenes so that you have your tat so your text
16.32,16000,update.,UPDATE OKAY SO IT'S NOT THERE OKAY SO NOW I'M CONNECTED CLICK,update,update okay so it is not there okay so now i am connected click
13.62,16000,"In today's discussion, we will try to find out why China and Russia are closer than ever before.",IN TODAY'S DISCUSSION WE WILL TRY TO FIND OUT WHY CHINA AND RUSSIA ARE CLOSER THAN EVER BEFORE,in today is discussion we will try to find out why china and russia are closer than ever before,in today is discussion we will try to find out why china and russia are closer than ever before
13.0,16000,"We're really trying to figure out what we're doing, which means that we've been pivoting a lot, and we've also been then forced to make decisions that may not be the right thing at one time. They might need to be expected, they probably will have to evolve.",WE'RE REALLY TRYING TO FIGURE OUT WHAT WE'RE DOING WHICH MEANS THAT WE'VE BEEN PIVOTING A LOT AND WE'VE ALSO BEEN THEN FORCED TO MAKE DECISIONS THAT MAY NOT BE THE RIGHT THING LONG TERM THEY MIGHT NEED TO BE EXPECTED THAT PROBABLY WILL HAVE TO EVOLVE,we are really trying to figure out what we are doing which means that we have been pivoting a lot and we have also been then forced to make decisions that may not be the right thing at one time they might need to be expected they probably will have to evolve,we are really trying to figure out what we are doing which means that we have been pivoting a lot and we have also been then forced to make decisions that may not be the right thing long term they might need to be expected that probably will have to evolve
11.19,16000,"From the lowest level of creatures to as you come, you will see they become less and less available.",FROM THE LOWEST LEVEL OF CREATURES TO AS YOU COME YOU WILL SEE THEY BECOME LESS AND LESS AVAILABLE,from the lowest level of creatures to as you come you will see they become less and less available,from the lowest level of creatures to as you come you will see they become less and less available
11.46,16000,or you can do social. You can use Instagram. Here. You can use Twitter or you can use Instagram. Here. You can use Twitter or you can use Instagram. Here. You can use Twitter or you can use Instagram. Here. You can use Twitter or you can use Instagram. Here. You can use Twitter or you can use Instagram. Here. You can use Twitter or you can use Instagram. Here. You can use Twitter or you can use Instagram. Here. You can use Twitter or you can use Instagram. Here. You can use Twitter or you can use Instagram. Here. You can use Twitter or you can use Instagram. Here. You can use Twitter or you can use Instagram. Here. You can use Twitter or you can use Instagram. Here. You can use Twitter or you can use Instagram.,OR YOU CAN DO SOCIAL OR YOUR SOCIAL YOU CAN USE TWITTER OR YOU CAN USE INSTAGRAM HERE,or you can do social you can use instagram here you can use twitter or you can use instagram here you can use twitter or you can use instagram here you can use twitter or you can use instagram here you can use twitter or you can use instagram here you can use twitter or you can use instagram here you can use twitter or you can use instagram here you can use twitter or you can use instagram here you can use twitter or you can use instagram here you can use twitter or you can use instagram here you can use twitter or you can use instagram here you can use twitter or you can use instagram here you can use twitter or you can use instagram here you can use twitter or you can use instagram,or you can do social or your social you can use twitter or you can use instagram here
10.19,16000,"HPP Smart Storage Administrator, which can be downloaded from the official website.",HPE SMART STORAGE ADMINISTRATOR WHICH CAN BE DOWNLOADED FROM THE OFFICIAL WEBSITE,hpp smart storage administrator which can be downloaded from the official website,hpe smart storage administrator which can be downloaded from the official website
10.96,16000,module. How about we use the get function in the module to create a day object from a string?,MODULE HOW ABOUT WE USE THE GET FUNCTION IN THE MODULE TO CREATE A DATE OBJECT FROM A STRING,module how about we use the get function in the module to create a day object from a string,module how about we use the get function in the module to create a date object from a string
10.71,16000,I'd be up for it. And what would that represent? Would that be writing requirements or would it be talking about implementation approach?,I'D BE UP FOR IT OKAY AND WHAT WOULD THAT WHAT WOULD THAT REPRESENT WOULD THAT BE WRITING REQUIREMENTS OR WOULD IT BE TALKING ABOUT IMPLEMENTATION APPROACH OR,i would be up for it and what would that represent would that be writing requirements or would it be talking about implementation approach,i would be up for it okay and what would that what would that represent would that be writing requirements or would it be talking about implementation approach or
10.86,16000,"But if I had never found God, a 19 year old superstar with many felonies and many charges and many chances and many pardons, and when I got the chance to change, yeah.",WHAT IF I HAD NEVER FOUND GOD A NINETEEN YEAR OLD SUPERSTAR WITH MANY FELONIES AND MANY CHARGES AND MANY CHANCES AND MANY PARDONS AND WHEN I GOT A CHANCE TO CHANGE YEAH,but if i had never found god a 19 year old superstar with many felonies and many charges and many chances and many pardons and when i got the chance to change yeah,what if i had never found god a 19 year old superstar with many felonies and many charges and many chances and many pardons and when i got a chance to change yeah
12.0,16000,"Oh, I just realized I had to shake this. I'm shaking a carbonated drink. Oh my, this is a worse, this is a worse, this is worse of an idea that I thought, honestly.",OH I JUST REALIZED I HAVE TO SHAKE THIS I'M SHAKING A CARBONATED DRINK OH MY THIS IS WORSE THIS IS WORSE OF AN IDEA THAN I THOUGHT HONESTLY,0 i just realized i had to shake this i am shaking a carbonated drink 0 my this is a worse this is a worse this is worse of an idea that i thought honestly,0 i just realized i have to shake this i am shaking a carbonated drink 0 my this is worse this is worse of an idea than i thought honestly
11.63,16000,"The coated glass on the print bed keeps objects sticking on the surface while printing, and makes removing the prints an easy thing, because the glass plate contracts while cooling down, which loses the plastics.",THE COATED GLASS ON THE PRINT BED KEEPS OBJECTS STICKING ON THE SURFACE WHILE PRINTING AND MAKES REMOVING THE PRINTS AN EASY THING BECAUSE THE GLASS PLATE CONTRACTS WHILE COOLING DOWN WHICH LOOSENES THE PLASTICS,the coated glass on the print bed keeps objects sticking on the surface while printing and makes removing the prints an easy thing because the glass plate contracts while cooling down which loses the plastics,the coated glass on the print bed keeps objects sticking on the surface while printing and makes removing the prints an easy thing because the glass plate contracts while cooling down which loosenes the plastics
12.48,16000,"The hardware wallet is actually more secure than the seed. And the reason for that is because the hardware wallet, most hardware wallets store the seeds in the seed.",THE HARDWARE WALLET IS ACTUALLY MORE SECURE THAN THE SEED AND THE REASON FOR THAT IS BECAUSE THE HARDWARE WALLET MOST HARDWARE WALLETS STORE THE SEEDS IN,the hardware wallet is actually more secure than the seed and the reason for that is because the hardware wallet most hardware wallets store the seeds in the seed,the hardware wallet is actually more secure than the seed and the reason for that is because the hardware wallet most hardware wallets store the seeds in
14.46,16000,"One pick things off by praising, always June such a lovely man and the sort of relationship most can't only dream of having a IP lovely Leon.",ONE KICKED THINGS OFF BY PRAISING ALWAYS JUNE SUCH A LOVELY MAN AND THE SORT OF RELATIONSHIP MOST CAN ONLY DREAM OF HAVING RIP LOVELY LEON,one pick things off by praising always june such a lovely man and the sort of relationship most can not only dream of having a ip lovely leon,one kicked things off by praising always june such a lovely man and the sort of relationship most can only dream of having rip lovely leon
16.72,16000,"It can ruin a merit so easily. Brendan opened up on how his wife of eight years feels about his appearance on the show, and insisted that she trust him after he was forced to deny reports last month that he was overly close with strictly co-star Nadya Yubikova.",IT CAN RUIN A MARRIAGE SO EASILY BRENDAN OPENED UP ON HOW HIS WIFE OF EIGHT YEARS FEELS ABOUT HIS APPEARANCE ON THE SHOW AND INSISTED THAT SHE TRUSTS HIM AFTER HE WAS FORCED TO DENY REPORTS LAST MONTH THAT HE WAS OVERLY CLOSE WITH STRICTLY CO STAR NADIYA BYCHKOVA,it can ruin a merit so easily brendan opened up on how his wife of 8 years feels about his appearance on the show and insisted that she trust him after he was forced to deny reports last month that he was overly close with strictly co star nadya yubikova,it can ruin a marriage so easily brendan opened up on how his wife of 8 years feels about his appearance on the show and insisted that she trusts him after he was forced to deny reports last month that he was overly close with strictly co star nadiya bychkova
