duration,sample_rate,predictions,gt,predictions_clean,gt_clean
10.68,16000,"and that can go a long way, you know, even if you then put it away for a bit, that can go a long way towards not having the anxiety and overwhelm built up too much around that project.",AND THAT CAN GO A LONG WAY YOU KNOW EVEN IF YOU THEN PUT IT AWAY FOR A BIT THAT CAN GO A LONG WAY TOWARDS NOT HAVING THE ANXIETY AND OVERWHELM BUILD UP TO TOO MUCH AROUND THAT PROJECT,and that can go a long way you know even if you then put it away for a bit that can go a long way towards not having the anxiety and overwhelm built up too much around that project,and that can go a long way you know even if you then put it away for a bit that can go a long way towards not having the anxiety and overwhelm build up to too much around that project
11.01,16000,"Critical thinking takes time, you know, so you're assigned an argumentative paper where you have to, you know, read a bunch of other sources and see the relationships and see, you know, the strengths and weaknesses in which...",CRITICAL THINKING TAKES TIME YOU KNOW SO IF YOU'RE ASSIGNED AN ARGUMENTATIVE PAPER WHERE YOU HAVE TO YOU KNOW READ A BUNCH OF OTHER SOURCES AND SEE THE RELATIONSHIPS AND SEE YOU KNOW THE STRENGTHS AND WEAKNESSES AND WHICH,critical thinking takes time you know so you are assigned an argumentative paper where you have to you know read a bunch of other sources and see the relationships and see you know the strengths and weaknesses in which .,critical thinking takes time you know so if you are assigned an argumentative paper where you have to you know read a bunch of other sources and see the relationships and see you know the strengths and weaknesses and which
13.84,16000,"."" Okay, here we go. So, from zero to ninety nine per cent, I'm going to actually tell them to review the hand off report.",OKAY HERE WE GO SO FROM ZERO TO NINETY NINE PERCENT I'M GOING TO ACTUALLY TELL THEM TO REVIEW THE HANDOFF REPORT,okay here we go so from 0 to 99% i am going to actually tell them to review the hand off report,okay here we go so from 0 to 99% i am going to actually tell them to review the handoff report
12.0,16000,"Fentioned like we looked at this Tea for Service model, and in fact, in our planning phase, when we were really just thinking about the network and building it out kind of on paper, we thought",MENTIONED LIKE WE LOOKED AT THIS FEE FOR SERVICE MODEL AND IN FACT IN OUR IN OUR PLANNING PHASE WHEN WE WERE REALLY JUST THINKING ABOUT THE NETWORK AND AND BUILDING IT OUT KIND OF ON PAPER WE THOUGHT,fentioned like we looked at this tea for service model and in fact in our planning phase when we were really just thinking about the network and building it out kind of on paper we thought,mentioned like we looked at this fee for service model and in fact in our in our planning phase when we were really just thinking about the network and and building it out kind of on paper we thought
10.2,16000,"Belvedere, my dear tell you, I'm the liquor store. O, cabalier, there's no one like me, and no webs around here.",BELVEDERE I'M THE LIQUOR STORE MY CAVALIER WELL THERE'S NO ONE LIKE ME ANYWHERE ELSE AROUND HERE,belvedere my dear tell you i am the liquor store 0 cabalier there is no one like me and no webs around here,belvedere i am the liquor store my cavalier well there is no one like me anywhere else around here
17.0,16000,"So we have created a digital archive and workflow. That's the link there, it's also in the chat, and so it's available to view online on Copter's Community Owned Workflows. And so please take a look, feel free to use it as inspiration for your own work flows if you'd like.",SO AND  WE HAVE CREATED A DIGITAL ARCHIVING WORKFLOW AND THAT'S THE LINK THERE IT'S ALSO IN THE CHAT AND SO IT'S AVAILABLE TO VIEW ONLINE ON COPTR'S COMMUNITY OWNED WORKFLOWS AND SO PLEASE TAKE A LOOK FEEL FREE TO USE IT AS INSPIRATION FOR YOUR OWN WORKFLOWS IF YOU'D LIKE,so we have created a digital archive and workflow that is the link there it is also in the chat and so it is available to view online on copter is community owned workflows and so please take a look feel free to use it as inspiration for your own work flows if you would like,so and we have created a digital archiving workflow and that is the link there it is also in the chat and so it is available to view online on coptr is community owned workflows and so please take a look feel free to use it as inspiration for your own workflows if you would like
12.96,16000,"Just one example of these questions, utilizing the interactive book, Feature, or Tool rather, in h five.",JUST ONE EXAMPLE OF THESE QUESTIONS UTILIZING THE INTERACTIVE BOOK FEATURE OR TOOL RATHER IN H FIVE P,just one example of these questions utilizing the interactive book feature or tool rather in h 5,just one example of these questions utilizing the interactive book feature or tool rather in h 5 p
11.1,16000,"to the OEN's community norms, which you can see on our OEN community hub, which is a great resource.",THE OEN'S COMMUNITY NORMS WHICH YOU CAN SEE ON OUR OEN COMMUNITY HUB WHICH IS GREAT A GREAT RESOURCE,to the oen is community norms which you can see on our oen community hub which is a great resource,the oen is community norms which you can see on our oen community hub which is great a great resource
18.56,16000,"I already have that, so why is it not... I have it installed... maybe I don't have it installed...",I ALREADY HAVE THAT SO WHY IS IT NOT I HAVE IT INSTALLED MAYBE I DON'T HAVE IT INSTALLED,i already have that so why is it not i have it installed maybe i do not have it installed .,i already have that so why is it not i have it installed maybe i do not have it installed
11.0,16000,"This risk taking can lead some colleagues to be uncomfortable with assessment, though most will acknowledge that discovering a problem, and learning how to help rectify it, is infinitely difficult.",THIS RISK TAKING CAN LEAD SOME COLLEAGUES TO BE UNCOMFORTABLE WITH ASSESSMENT THOUGH MOST WILL ACKNOWLEDGE THAT DISCOVERING A PROBLEM AND LEARNING HOW TO HELP RECTIFY IT IS INFINITELY,this risk taking can lead some colleagues to be uncomfortable with assessment though most will acknowledge that discovering a problem and learning how to help rectify it is infinitely difficult,this risk taking can lead some colleagues to be uncomfortable with assessment though most will acknowledge that discovering a problem and learning how to help rectify it is infinitely
16.44,16000,It's going to give me one minus two three four six. It's asked to round to at least two decimal.,IT'S GOING TO GIVE ME ONE MINUS TWO THREE FOUR SIX IT SAYS TO ROUND TO AT LEAST TWO DECIMALS,it is going to give me one -2346 it is asked to round to at least 2 decimal,it is going to give me one -2346 it says to round to at least 2 decimals
10.9,16000,"that I've experienced and I grew up in Los Angeles and I moved to New York, so it's quite extreme.""",I'VE I'VE EXPERIENCED AND I GREW UP IN LOS ANGELES AND I MOVED TO NEW YORK SO IT'S QUITE EXTREME AND,that i have experienced and i grew up in los angeles and i moved to new york so it is quite extreme,i have i have experienced and i grew up in los angeles and i moved to new york so it is quite extreme and
14.82,16000,"It sounds like maybe your your procrastination-I went like last week, I think it was, I went to this huge workshop about procrastination was two and a half hours long, and the guy went into a whole bunch of-",IT SOUNDS LIKE MAYBE YOUR YOUR PROCRASTINATION I WANT LIKE LAST WEEK I THINK IT WAS I WENT TO THIS HUGE WORKSHOP ABOUT PROCRASTINATION WAS TWO AND A HALF HOURS LONG AND THE GUY WENT INTO A WHOLE BUNCH OF,it sounds like maybe your your procrastination i went like last week i think it was i went to this huge workshop about procrastination was 2.5 hours long and the guy went into a whole bunch of,it sounds like maybe your your procrastination i want like last week i think it was i went to this huge workshop about procrastination was 2.5 hours long and the guy went into a whole bunch of
10.46,16000,of the video.,PLANTS OF DIED MASSIVE AMOUNTS OF EROSION AN INCREDIBLY UNSTABLE CLIMATE AND YEAH FLASH FLOODS IN DESERT ENVIRONMENTS ON,of the video,plants of died massive amounts of erosion an incredibly unstable climate and yeah flash floods in desert environments on
12.8799375,16000,"It is you know, hearing all the-the wonderful MM. Aspects from you, see how like just I have one eye on the chat, and there's just so much good stuff in there that I'm",IT IS YOU KNOW HEARING ALL THE THE WONDERFUL ASPECTS FROM YOU SEE I LIKE JUST I HAVE ONE EYE ON THE CHAT AND THERE'S JUST SO MUCH GOOD STUFF IN THERE THAT I'M,it is you know hearing all the the wonderful aspects from you see how like just i have one eye on the chat and there is just so much good stuff in there that i am,it is you know hearing all the the wonderful aspects from you see i like just i have one eye on the chat and there is just so much good stuff in there that i am
10.64,16000,"He got what was coming to him, but he didn't go there.",HE GOT WHAT WAS COMING TO HIM BUT WHO DID GO THERE,he got what was coming to him but he did not go there,he got what was coming to him but who did go there
15.26,16000,"really. I used a brand new shovel handle for the handle, and some decorative",REALLY I USED A BRAND NEW SHOVEL HANDLE FOR THE THE HANDLE AND SOME DECORATIVE,really i used a brand new shovel handle for the handle and some decorative,really i used a brand new shovel handle for the the handle and some decorative
14.22,16000,"You know, do you think, oh, okay, that's doable? If you think it's doable, probably you'll do it, but quite often you get overwhelmed, you feel like, oh, there's too much, this course is too difficult, this is going to be really boring, it's going to take forever.",YOU KNOW DO YOU THINK OKAY THAT'S DOABLE IF YOU THINK IT'S DOABLE PROBABLY YOU'LL DO IT BUT QUITE OFTEN YOU GET OVERWHELMED YOU FEEL LIKE OH THERE'S TOO MUCH THIS COURSE IS TOO DIFFICULT THIS IS GOING TO BE REALLY BORING IT'S GOING TO TAKE FOREVER,you know do you think 0 okay that is doable if you think it is doable probably you will do it but quite often you get overwhelmed you feel like 0 there is too much this course is too difficult this is going to be really boring it is going to take forever,you know do you think okay that is doable if you think it is doable probably you will do it but quite often you get overwhelmed you feel like 0 there is too much this course is too difficult this is going to be really boring it is going to take forever
10.2,16000,"A lot of people will get sucked into that and that's where they'll spend their time, or your boss calls and says you know somebody called in sick, you know please come and cover the shift.",A LOT OF PEOPLE GET SUCKED INTO THAT AND THAT'S WHERE THEY'LL SPEND THEIR TIME OR YOUR BOSS CALLS AND SAYS YOU KNOW SOMEBODY CALLED IN SICK YOU KNOW PLEASE COME AND COVER THE SHIFT,a lot of people will get sucked into that and that is where they will spend their time or your boss calls and says you know somebody called in sick you know please come and cover the shift,a lot of people get sucked into that and that is where they will spend their time or your boss calls and says you know somebody called in sick you know please come and cover the shift
